SUBJECT.NAME A1.A1 A2.A2 A3.A3 A4.A4 A5.A5 A6.A6 A7.A7 A8.A8 B1.B1 B2.B2 B3.B3 B4.B4 B5.B5 B6.B6 B7.B7 A1.A2 A1.A3 A1.A4 A1.A5 A1.A6 A1.A7 A1.A8 A1.B1 A1.B2 A1.B3 A1.B4 A1.B5 A1.B6 A1.B7 A2.A3 A2.A4 A2.A5 A2.A6 A2.A7 A2.A8 A2.B1 A2.B2 A2.B3 A2.B4 A2.B5 A2.B6 A2.B7 A3.A4 A3.A5 A3.A6 A3.A7 A3.A8 A3.B1 A3.B2 A3.B3 A3.B4 A3.B5 A3.B6 A3.B7 A4.A5 A4.A6 A4.A7 A4.A8 A4.B1 A4.B2 A4.B3 A4.B4 A4.B5 A4.B6 A4.B7 A5.A6 A5.A7 A5.A8 A5.B1 A5.B2 A5.B3 A5.B4 A5.B5 A5.B6 A5.B7 A6.A7 A6.A8 A6.B1 A6.B2 A6.B3 A6.B4 A6.B5 A6.B6 A6.B7 A7.A8 A7.B1 A7.B2 A7.B3 A7.B4 A7.B5 A7.B6 A7.B7 A8.B1 A8.B2 A8.B3 A8.B4 A8.B5 A8.B6 A8.B7 B1.B2 B1.B3 B1.B4 B1.B5 B1.B6 B1.B7 B2.B3 B2.B4 B2.B5 B2.B6 B2.B7 B3.B4 B3.B5 B3.B6 B3.B7 B4.B5 B4.B6 B4.B7 B5.B6 B5.B7 B6.B7
441 21077.12077 0 0 0 0 0 0 0 1.06072257942835e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 2.19973731076674e-13 3.27897751339558e-13 2.26412790347508e-13 1.71418600619021e-13 4.06816773411513e-14 1.86807739392416e-12 5.30834451740237e-07 3.36185453896654e-13 0 0 0 0 0 1.8769549877424e-13 2.79783098115375e-13 1.93189711358446e-13 1.46265190779324e-13 3.47121798686889e-14 1.5939617720957e-12 4.52941524873283e-07 2.86854690061981e-13 0 0 0 0 5.08420063093022e-11 7.57862289320399e-11 5.2330250794093e-11 3.96195742625569e-11 9.40265951724422e-12 4.31764293778567e-10 0.000122690506782216 7.77017459514363e-11 0 0 0 5.52210347010708e-14 8.23137063525713e-14 5.68374618703361e-14 4.30320131720297e-14 1.0212511762918e-14 4.68952206653326e-13 1.33257855547552e-07 8.43942070935348e-14 0 0 5.08747399555257e-11 7.58350224354155e-11 5.2363942617855e-11 3.96450825621222e-11 9.40871323841967e-12 4.32042276900604e-10 0.000122769498701212 7.77517727235398e-11 0 9.92611058157317e-14 1.47960818926654e-13 1.02166671587188e-13 7.73510535623841e-14 1.83572295635334e-14 8.4295259694281e-13 2.39534122674209e-07 1.51700567834229e-13 3.08215313297629e-07 4.59432622541113e-07 3.17237375435632e-07 2.40182486500704e-07 5.70009694603285e-08 2.61744916729108e-06 0.743776568463367 4.71044903824202e-07 1.58113674249776e-07 1.09177199394444e-07 8.26587698997697e-08 1.96168758485698e-08 9.00794773156047e-07 0.255970604373244 1.62110039266122e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
442 21078.12078 0 0 0 0 0 0 0 1.59622300770953e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96325538039319e-12 3.11584245343528e-12 8.98455521519365e-12 9.23357937721441e-07 1.35868445003357e-12 9.76347359354951e-13 9.63220614234481e-13 8.28862783793021e-13 0 0 0 0 0 1.68916428284661e-12 2.68083807938728e-12 7.73021682167957e-12 7.94447459183631e-07 1.16899781229488e-12 8.400390002974e-13 8.28744886842284e-13 7.13144822495575e-13 0 0 0 0 2.00604164109579e-13 3.18374765255116e-13 9.18036036900774e-13 9.43481164602529e-08 1.38829497736093e-13 9.97625412669285e-14 9.84212589464165e-14 8.46926627910414e-14 0 0 0 5.56660376288483e-14 8.83464296039542e-14 2.54747596100957e-13 2.61808413818296e-08 3.85240659348926e-14 2.7683300597294e-14 2.73111055710544e-14 2.35015308617332e-14 0 0 2.02705928903729e-13 3.21710433165744e-13 9.27654460479779e-13 9.53366181219738e-08 1.40284038582871e-13 1.00807770801123e-13 9.94524356319435e-14 8.55800025816538e-14 0 3.24800498988714e-14 5.15484227754064e-14 1.48640265868117e-13 1.52760115628487e-08 2.24780429355415e-14 1.61526672827093e-14 1.59354987264529e-14 1.37126860039589e-14 2.12616651662512e-06 3.37439538520271e-06 9.73009454403667e-06 0.999978275699504 1.47142822740771e-06 1.05736476506694e-06 1.04314876126726e-06 8.9764190404229e-07 2.53333288284452e-13 7.30488447491561e-13 7.50735334415335e-08 1.10467716070968e-13 7.93818335649586e-14 7.83145647426296e-14 6.73906135155793e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
443 21079.12079 0 0 0 0 0 0 0 4.08291068666074e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 4.94617680257072e-12 6.16147859891503e-12 1.69505368556478e-11 1.7377193545131e-06 2.60066953848334e-12 1.99492348421018e-12 2.28660449652283e-12 1.69285932425278e-12 0 0 0 0 0 1.31137645237386e-11 1.63358858143186e-11 4.4940841734648e-11 4.60720336797989e-06 6.89513725308103e-12 5.28912690731388e-12 6.06245876830312e-12 4.48826627841694e-12 0 0 0 0 4.42042043924374e-12 5.5065411168584e-12 1.51487709727474e-11 1.55300759737638e-06 2.32423005535415e-12 1.78287208410075e-12 2.04354871577635e-12 1.51291598670757e-12 0 0 0 3.99140218165659e-12 4.97211080468412e-12 1.36785263621631e-11 1.40228242935141e-06 2.09865487709117e-12 1.60983771202357e-12 1.8452147062886e-12 1.36608185872944e-12 0 0 4.64621559832648e-12 5.78781534055857e-12 1.59225704786344e-11 1.63233525462662e-06 2.44295177024681e-12 1.87394122365132e-12 2.14793322257023e-12 1.59019576373165e-12 0 2.84625979588116e-06 3.54560087907882e-06 9.75412596366492e-06 0.999964403355852 1.4965460082039e-06 1.14797160223134e-06 1.31581840021396e-06 9.74149858977741e-07 6.11650526724143e-12 7.61936295618706e-12 2.09612498902696e-11 2.14888589897202e-06 3.21602109375068e-12 2.46694780351834e-12 2.82764426047422e-12 2.093411413864e-12 5.0861034332753e-12 1.39921258044377e-11 1.43443172497821e-06 2.14676948984678e-12 1.64674550422842e-12 1.8875188469137e-12 1.39740120539416e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
444 21080.12080 0 0 0 0 0 0 0 6.66281960972493e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 1.8622260499343e-07 1.56971432706176e-07 1.86154757167987e-07 1.37584761210188e-07 2.38696516367748e-08 0.394462483734638 1.27291754396658e-06 1.63205393977993e-07 0 0 0 0 0 3.98123163596063e-12 3.35587419075112e-12 3.97978112511051e-12 2.94140877244959e-12 5.1030653469293e-13 8.43316803295366e-06 2.72135576461723e-11 3.48914933118634e-12 0 0 0 0 1.92121186114414e-12 1.61943486069553e-12 1.92051189216348e-12 1.41942743824802e-12 2.46257203026283e-13 4.06957040770696e-06 1.31323707119947e-11 1.68374907398747e-12 0 0 0 6.75995820745641e-13 5.69812845704603e-13 6.75749530310347e-13 4.99438419839823e-13 8.66478306953307e-14 1.43191526321399e-06 4.62074375936035e-12 5.9244238504859e-13 0 0 1.93207233949491e-12 1.62858941444402e-12 1.93136841363781e-12 1.42745136381051e-12 2.47649278036999e-13 4.0925754089792e-06 1.32066070992961e-11 1.69326719155483e-12 0 2.18238143780438e-13 1.83958086621978e-13 2.18158631502729e-13 1.6123844309903e-13 2.7973341185294e-14 4.62278788572989e-07 1.49175854344119e-12 1.91263795488034e-13 2.85857510568624e-07 2.40956048194905e-07 2.85753362039078e-07 2.11196902401352e-07 3.66406602209731e-08 0.605512223486931 1.95396815703579e-06 2.50525373305602e-07 5.61624803840663e-13 6.66039209657823e-13 4.92261637636797e-13 8.54027270257642e-14 1.41133906488993e-06 4.55434503979938e-12 5.83929163405172e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
445 21081.12081 0 0 0 0 0 0 0 3.99853897515117e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 5.58966808814573e-13 5.65038470596084e-13 6.65129468417104e-13 2.24033623063167e-11 7.06636778741008e-14 3.58845955769853e-12 9.17500628285628e-07 1.44996561898429e-12 0 0 0 0 0 4.69473718189467e-13 4.74573279714774e-13 5.58639260312052e-13 1.88164836194797e-11 5.93501064273424e-14 3.01393110388442e-12 7.70604666699122e-07 1.21781962659837e-12 0 0 0 0 4.05693989671934e-14 4.10100757038504e-14 4.82746065482436e-14 1.6260195225886e-12 5.12871765363557e-15 2.60447749630523e-13 6.65915193077558e-08 1.05237435850688e-13 0 0 0 9.91427719392561e-15 1.00219689870346e-14 1.17972620480281e-14 3.97363744104618e-13 1.25334685161692e-15 6.36477554537893e-14 1.627351644316e-08 2.57177364408428e-14 0 0 4.13973236409812e-14 4.18469935388072e-14 4.92597761316285e-14 1.65920270294334e-12 5.23338254881357e-15 2.65762867025434e-13 6.79504933942215e-08 1.0738508092222e-13 0 5.50148577807058e-15 5.56124453371311e-15 6.54636420869529e-15 2.20499280396541e-13 6.95488914046575e-16 3.5318482082554e-14 9.0302618657965e-09 1.42709103756098e-14 6.09207090638157e-07 6.15824477128596e-07 7.24911715619427e-07 2.44169903398886e-05 7.70149728617492e-08 3.91099251788207e-06 0.99996615112435 1.5802894238749e-06 4.04197228084028e-14 4.75796784540319e-14 1.6026124618422e-12 5.05488815527956e-15 2.56698522630369e-13 6.56329135124512e-08 1.03722509972165e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
446 21082.12082 0 0 0 0 0 0 0 1.70493834217187e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 1.9318786300515e-12 3.14573033065217e-12 8.83040275215454e-12 9.17905743682623e-07 1.41369088683514e-12 9.58479344707832e-13 9.8417567983171e-13 8.38604768527584e-13 0 0 0 0 0 2.2638819889554e-12 3.68634039783562e-12 1.03479532486427e-11 1.07565260485666e-06 1.65664099538756e-12 1.12319898958248e-12 1.15331137312677e-12 9.82723345964598e-13 0 0 0 0 1.71827490135563e-13 2.79791359017657e-13 7.85404382131625e-13 8.16414849590207e-08 1.25738207946286e-13 8.52502313478855e-14 8.75357459249066e-14 7.458820153105e-14 0 0 0 4.22823210697221e-14 6.88494493237666e-14 1.9326779567493e-13 2.00898673252036e-08 3.09409354400852e-14 2.09778868926942e-14 2.15402931821587e-14 1.8354235883099e-14 0 0 1.69182036833848e-13 2.75483695709995e-13 7.7331230877216e-13 8.03845339567602e-08 1.23802344499169e-13 8.39377201436925e-14 8.61880469746834e-14 7.34398427681206e-14 0 3.49746179828996e-14 5.69501183357712e-14 1.5986509612331e-13 1.66177120188722e-08 2.55933773187644e-14 1.73522541241438e-14 1.78174590757065e-14 1.51820517923056e-14 2.10461275767766e-06 3.42699799206726e-06 9.61995127360612e-06 0.999978005061607 1.54009254492689e-06 1.0441793938105e-06 1.07217330289258e-06 9.13586530249795e-07 2.77619730941324e-13 7.7930838898337e-13 8.10078165657112e-08 1.24762278512286e-13 8.45885533155152e-14 8.68563286469722e-14 7.40092778888876e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
447 21083.12083 0 0 0 0 0 0 0 3.08250889792553e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 4.16499604192734e-13 3.53941768021481e-13 4.16894425007471e-13 1.04865340750001e-12 3.51233347151365e-14 8.89231704704309e-07 1.15187352846888e-12 8.25826277400066e-13 0 0 0 0 0 3.61105969308867e-13 3.0686820331562e-13 3.61448279725429e-13 9.09184549930829e-13 3.04519997137861e-14 7.70965622619979e-07 9.98676596164307e-13 7.15992993461017e-13 0 0 0 0 3.32418206645165e-14 2.82489314751123e-14 3.3273332249608e-14 8.36955141383967e-14 2.80327659855366e-15 7.09716901514851e-08 9.19337566617413e-14 6.59111527046612e-14 0 0 0 7.6521891485887e-15 6.50283776796329e-15 7.65944304156664e-15 1.92665110476044e-14 6.45307697927712e-16 1.63375166094289e-08 2.11629351537567e-14 1.51725927586138e-14 0 0 3.38148917140391e-14 2.873592780939e-14 3.38469465418526e-14 8.51383796363996e-14 2.85160357434264e-15 7.2195203790283e-08 9.35186450151323e-14 6.70474254087621e-14 0 4.17932973888044e-15 3.55159846980211e-15 4.18329153465635e-15 1.05226231372721e-14 3.52442105168711e-16 8.92291966382355e-09 1.155837663349e-14 8.28668331384512e-15 4.68378289822568e-07 3.98028325438609e-07 4.68822289039209e-07 1.17927240428824e-06 3.94982546949279e-08 0.999993327515093 1.29534949835507e-06 9.28690197074451e-07 2.61951905425782e-14 3.08543096234591e-14 7.76107210407552e-14 2.59947406178385e-15 6.58119387023499e-08 8.5250030613406e-14 6.11193101410114e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
448 21084.12084 0 0 0 0 0 0 0 2.45833876956915e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 3.01334170851374e-12 4.58380714074347e-12 1.29085586441633e-11 1.4355096529702e-06 2.0865105749593e-12 1.42470737520855e-12 1.45697394565574e-12 1.23032390384823e-12 0 0 0 0 0 2.13356035734657e-12 3.24550951974048e-12 9.13974970573593e-12 1.01639534590857e-06 1.47732871958728e-12 1.00874692305092e-12 1.03159288020844e-12 8.71116043869169e-13 0 0 0 0 3.18690042365555e-13 4.84781957436742e-13 1.36520497810244e-12 1.51819035600472e-07 2.20668682098429e-13 1.50676590205786e-13 1.54089092237585e-13 1.30118657281034e-13 0 0 0 8.96039288201825e-14 1.36302871859562e-13 3.83845471841047e-13 4.26859338262268e-08 6.20439243624396e-14 4.23647201633632e-14 4.33241903334581e-14 3.65845848795422e-14 0 0 3.20967647545142e-13 4.88246583720741e-13 1.37496178727741e-12 1.52904051684681e-07 2.222457509318e-13 1.51753441492849e-13 1.55190331899776e-13 1.31048585701717e-13 0 1.12690771343315e-13 1.71421900450233e-13 4.82744929468577e-13 5.36841505916617e-08 7.80298117016806e-14 5.32801748295414e-14 5.44868566678554e-14 4.60107625149355e-14 2.09909887916952e-06 3.1930877285768e-06 8.99212356338502e-06 0.999978427628444 1.45346675980954e-06 9.92453542854207e-07 1.01493048984929e-06 8.57045691262501e-07 3.73955292706432e-13 1.05310360536096e-12 1.17111478728643e-07 1.70221313601649e-13 1.16230209334398e-13 1.1886257462066e-13 1.00372053504995e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
449 21086.12086 0 0 0 0 0 0 0 4.1297370337309e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 3.8127334874895e-12 4.78013460660681e-12 1.3931010383822e-11 1.39750580156176e-06 2.03229888818194e-12 1.52730289159447e-12 1.59773600032905e-12 1.28721987601257e-12 0 0 0 0 0 2.27968470700541e-12 2.85810686633755e-12 8.32953874938788e-12 8.35587542172906e-07 1.21513887887902e-12 9.13194970578874e-13 9.55307874975662e-13 7.69646101813286e-13 0 0 0 0 3.26213378255774e-13 4.08983177989001e-13 1.19192227170726e-12 1.19569093972966e-07 1.73881308020775e-13 1.30674393455941e-13 1.36700574519148e-13 1.10133148747444e-13 0 0 0 8.70269341183926e-14 1.0910819254774e-13 3.17980033709046e-13 3.18985435834037e-08 4.6387910938708e-14 3.4861206156096e-14 3.64688657351646e-14 2.93812299530522e-14 0 0 3.41074127238347e-13 4.27614530199896e-13 1.24622065082736e-12 1.25016100165988e-07 1.81802523530312e-13 1.36627304921381e-13 1.42928010483193e-13 1.15150297605492e-13 0 6.68062291634049e-14 8.37569080054342e-14 2.44097384522985e-13 2.44869181501058e-08 3.56096815310881e-14 2.67612061825426e-14 2.79953261172962e-14 2.25545022495681e-14 2.72817773860409e-06 3.42039559388732e-06 9.96824785422673e-06 0.999976586326075 1.45419883218184e-06 1.09285208699371e-06 1.14325005998103e-06 9.21062178080155e-07 5.17757115095949e-13 1.50892816631778e-12 1.51369915639279e-07 2.20127108534444e-13 1.65428801510464e-13 1.73057717050887e-13 1.39424368631228e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
450 21087.12087 0 0 0 0 0 0 0 2.91939602175715e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 5.20960238306426e-13 4.39419393714512e-13 5.20405821071636e-13 3.83676495816075e-13 4.13349810913038e-14 1.10882883550531e-06 3.56749313609689e-12 4.51843556517785e-13 0 0 0 0 0 3.76722080033646e-13 3.17757432976843e-13 3.76321164189136e-13 2.77448060208455e-13 2.98905730415996e-14 8.01827614849839e-07 2.57976201620529e-12 3.26741720278963e-13 0 0 0 0 3.5610740016762e-14 3.00369368663536e-14 3.55728422914517e-14 2.62265772671349e-14 2.82549253667683e-15 7.57950654979602e-08 2.43859437323131e-13 3.08862025088748e-14 0 0 0 9.46668995869038e-15 7.98496095528155e-15 9.45661530100331e-15 6.97202236035361e-15 7.51123447946403e-16 2.01492129938911e-08 6.48271191655141e-14 8.2107280841458e-15 0 0 3.57115262997495e-14 3.01219480516776e-14 3.56735213154812e-14 2.63008042906956e-14 2.83348930647848e-15 7.60095823239721e-08 2.44549613552203e-13 3.09736173041023e-14 0 5.50903189995375e-15 4.64675666093292e-15 5.50316906819087e-15 4.05728863604745e-15 4.37107695889137e-16 1.17256039467532e-08 3.77254002215498e-14 4.77813925826118e-15 4.69825742623178e-07 3.96288483831494e-07 4.69325743832666e-07 3.46016991929848e-07 3.72777743089751e-08 0.999992499958994 3.21732828865903e-06 4.07493161437015e-07 2.46245132654159e-14 2.91628913691138e-14 2.150075098185e-14 2.31636064490549e-15 6.21373811887685e-08 1.99917853673915e-13 2.53207478106751e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
451 21088.12088 0 0 0 0 0 0 0 1.38234911545035e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16238207688433e-12 3.35176003533495e-12 2.20771372687131e-12 1.68475932357844e-12 4.74528313284129e-13 1.83248214735154e-11 5.21745656562865e-06 4.09717465755432e-12 0 0 0 0 0 7.6753570418808e-11 1.18970441278213e-10 7.83626135322662e-11 5.98003908575395e-11 1.68433426722857e-11 6.50438000950367e-10 0.000185193183109458 1.45428870761757e-10 0 0 0 0 7.80170964366625e-14 1.2092894623232e-13 7.96526278011116e-14 6.07848317026243e-14 1.71206196976793e-14 6.61145585401717e-13 1.88241854381834e-07 1.47822937395427e-13 0 0 0 2.52574823325009e-14 3.91498897351356e-14 2.5786974026355e-14 1.9678658690656e-14 5.54267935216818e-15 2.14041200008663e-13 6.09419669334437e-08 4.7856628868962e-14 0 0 8.29457304000888e-14 1.28568483446395e-13 8.46845844437871e-14 6.46248385687338e-14 1.82021937573522e-14 7.02912643339149e-13 2.00133801650057e-07 1.57161469372351e-13 0 8.91971259750885e-15 1.38258342642576e-14 9.10670327495532e-15 6.94954380307553e-15 1.95740439172234e-15 7.55889269947732e-14 2.15217345504674e-08 1.69006304657492e-14 4.14355880022966e-07 6.4226460897609e-07 4.23042335540722e-07 3.22833758016569e-07 9.09291650853693e-08 3.51140420977896e-06 0.999769573491661 7.85101036947564e-07 2.14268448188536e-11 1.41132834485262e-11 1.07701852766511e-11 3.03352400640319e-12 1.17145351071343e-10 3.33537099918496e-05 2.61920676473437e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
452 21089.12089 0 0 0 0 0 0 0 1.05632773802158e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32528887531065e-07 1.17484929261307e-07 9.39560664987052e-07 0.0973722943133751 1.46768237090904e-07 3.19013004101885e-06 4.80312076353774e-06 1.01057291737294e-07 0 0 0 0 0 1.68286619096777e-10 8.50266035765903e-11 6.79982127923212e-10 7.04706171249586e-05 1.06219621454658e-10 2.30877206175256e-09 3.47613134433163e-09 7.31375363384637e-11 0 0 0 0 8.71476211012353e-13 4.40312264384871e-13 3.52130342613785e-12 3.64933746541333e-07 5.50060805412214e-13 1.1956030368108e-11 1.80012278409212e-11 3.78744450349727e-13 0 0 0 6.05023986209161e-14 3.05687611444325e-14 2.4446714765272e-13 2.53355934728494e-08 3.81880740911243e-14 8.30049640040945e-13 1.24973860299889e-12 2.6294404162679e-14 0 0 1.27652531624223e-12 6.44962817615295e-13 5.15795257843446e-12 5.34549492372239e-07 8.05720838628064e-13 1.75130144159889e-11 2.63679292354826e-11 5.54779204696868e-13 0 1.52900652283295e-13 7.72528631097964e-14 6.17813296496566e-13 6.40276890880794e-08 9.65082636567919e-14 2.09768760053588e-12 3.15831854501194e-12 6.64507794652014e-14 2.15510521907426e-06 1.08886421339709e-06 8.70795931744163e-06 0.902457934995084 1.36026537221823e-06 2.95665023555699e-05 4.45158910587452e-05 9.36610926758317e-07 5.33708266942286e-13 4.26821803741368e-12 4.42340977459319e-07 6.66735912022708e-13 1.44920611198209e-11 2.1819524212511e-11 4.59081112565772e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
453 21090.12090 0 0 0 0 0 0 0 6.35590328389789e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 2.45024500432178e-06 3.37579299286238e-06 6.8176068348514e-06 0.999974809550918 1.67244323291701e-06 8.41779261545343e-07 1.21749529355505e-06 8.61375427482927e-07 0 0 0 0 0 2.81829551931069e-12 3.88286977388936e-12 7.84167736744432e-12 1.15018070446428e-06 1.9236603936822e-12 9.6822265401111e-13 1.40037487049497e-12 9.90762353739158e-13 0 0 0 0 2.18694701171724e-12 3.01303762884718e-12 6.08500165013834e-12 8.92519694023503e-07 1.49272612495621e-12 7.51323495126027e-13 1.08666590048084e-12 7.6881389974382e-13 0 0 0 8.65253444335529e-13 1.19209161095562e-12 2.40749712195145e-12 3.53120462111579e-07 5.90588804460243e-13 2.97256969869399e-13 4.29933330892513e-13 3.04176951358335e-13 0 0 2.55105746637814e-12 3.51468604331357e-12 7.09810928629659e-12 1.04111760236035e-06 1.74125395170736e-12 8.76413283740954e-13 1.26758771201477e-12 8.96815710983652e-13 0 3.7825950087688e-13 5.21142077747951e-13 1.05247620298261e-12 1.54372306313459e-07 2.58185422850483e-13 1.2995067952757e-13 1.87952290994491e-13 1.32975861063938e-13 1.00532924638817e-11 1.3850792143197e-11 2.79724661385408e-11 4.10287101869325e-06 6.86199172739803e-12 3.45379873907267e-12 4.99535199048241e-12 3.53420130575225e-12 8.75676258139437e-13 1.76847823762632e-12 2.5939214913731e-07 4.33829572858258e-13 2.18356432248053e-13 3.15816676323709e-13 2.2343965189404e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
454 21091.12091 0 0 0 0 0 0 0 2.67922727517862e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 4.26276360006277e-13 3.57852755931158e-13 4.25539918584087e-13 3.22973028405725e-13 3.79645792994904e-14 9.04381240888238e-07 2.9076791636664e-12 3.70940671191599e-13 0 0 0 0 0 3.63007586258186e-13 3.04739547753707e-13 3.62380448916847e-13 2.75036737825039e-13 3.23298019496379e-14 7.70151202631053e-07 2.47611571704379e-12 3.15884928951422e-13 0 0 0 0 2.9197440357461e-14 2.45108232084443e-14 2.91469984223257e-14 2.21217656400318e-14 2.60035189325687e-15 6.19448316131161e-08 1.99159036073527e-13 2.54072689442919e-14 0 0 0 6.56229383243716e-15 5.50894948322514e-15 6.5509567153549e-15 4.97199495726019e-15 5.84444149294248e-16 1.39224596906227e-08 4.47621468902312e-14 5.71043085458665e-15 0 0 2.9652531974478e-14 2.48928659502663e-14 2.9601303816251e-14 2.24665708686114e-14 2.64088278683615e-15 6.29103468514222e-08 2.02263267357523e-13 2.58032843129778e-14 0 3.48834933152687e-15 2.92841813212236e-15 3.48232280699061e-15 2.64298669464975e-15 3.10675719430292e-16 7.40082724045845e-09 2.37944245060199e-14 3.0355205303158e-15 4.7134245462739e-07 3.95685081793615e-07 4.70528156345357e-07 3.57117856558957e-07 4.19782086805248e-08 0.999992760548462 3.21508008150219e-06 4.10156656301572e-07 2.24917202580616e-14 2.6745986020219e-14 2.02994636352556e-14 2.38614537171093e-15 5.68420657366965e-08 1.8275311637382e-13 2.33143204027303e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
455 21092.12092 0 0 0 0 0 0 0 5.31144883357782e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 5.4612860618151e-13 4.58628597345808e-13 5.45153441504501e-13 4.04886851784274e-13 6.22958997332532e-14 1.16159573265619e-06 3.72658652876157e-12 4.72961721954652e-13 0 0 0 0 0 2.44580200642463e-12 2.05393881751596e-12 2.44143479383656e-12 1.81325984989661e-12 2.78988199546865e-13 5.20213213779277e-06 1.66892792393496e-11 2.11812879864834e-12 0 0 0 0 5.03988382601762e-13 4.23240025105746e-13 5.03088463310274e-13 3.73645085164528e-13 5.74890408484645e-14 1.07196500588349e-06 3.43903669574825e-12 4.36467181140931e-13 0 0 0 4.52884239356487e-13 3.80323720649521e-13 4.5207557138342e-13 3.35757680187915e-13 5.16596839029992e-14 9.63268347179195e-07 3.09032027689351e-12 3.92209650378535e-13 0 0 5.29908538566684e-13 4.450072876857e-13 5.28962336366312e-13 3.92861676691885e-13 6.04457060346211e-14 1.12709623727815e-06 3.61590658124583e-12 4.58914717233609e-13 0 4.70145349658911e-07 3.94819278503528e-07 4.6930586032827e-07 3.48554659744645e-07 5.36286274531327e-08 0.999982102586362 3.20810392784386e-06 4.07158225419431e-07 8.88518779073732e-13 7.46161465906732e-13 8.86932244110346e-13 6.58726840415322e-13 1.01351725849522e-13 1.88984720901785e-06 6.06293476512629e-12 7.69480607650296e-13 4.46045546936284e-13 5.3019647354595e-13 3.93778273523696e-13 6.0586733642899e-14 1.12972589779616e-06 3.62434295647185e-12 4.59985424306463e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
456 21093.12093 0 0 0 0 0 0 0 5.69823679425079e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 1.82239105151187e-12 2.71095993309991e-12 7.66747073833068e-12 8.10099510324206e-07 1.24367726659964e-12 8.42782439485315e-13 8.48655766263143e-13 7.21124827839727e-13 0 0 0 0 0 1.51079044976235e-12 2.24742783565465e-12 6.35645217621768e-12 6.71585059935197e-07 1.03102774533846e-12 6.98679715171733e-13 7.0354879417479e-13 5.97823668022812e-13 0 0 0 0 2.72735248946561e-10 4.05716616982269e-10 1.14749770027362e-09 0.000121237805374683 1.86126149288229e-10 1.261290644783e-10 1.27008054330432e-10 1.07922039717683e-10 0 0 0 4.51592609638951e-13 6.71781981040556e-13 1.9000165289335e-12 2.00744484358088e-07 3.08186029505815e-13 2.0884338786086e-13 2.10298811472967e-13 1.78696357518555e-13 0 0 2.72939732134516e-10 4.06020802919244e-10 1.14835803640116e-09 0.000121328703390394 1.86265697324338e-10 1.26223629714359e-10 1.27103278588924e-10 1.08002954241263e-10 0 8.35197507771398e-13 1.24242652416164e-12 3.513983700837e-12 3.71266689170966e-07 5.69974349179468e-13 3.86245198289183e-13 3.88936930057235e-13 3.30489802671145e-13 1.67917112114567e-06 2.497908243386e-06 7.06489171210162e-06 0.746434582117896 1.14593788658422e-06 7.7654899184146e-07 7.81960739612169e-07 6.64452332909036e-07 8.476606393405e-07 2.39745820984748e-06 0.253301223845692 3.88871946821297e-07 2.63520494256135e-07 2.65356961062879e-07 2.2548069602488e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
